SLNO,Gender,Age,Members,Profession,MonthlyIncome,HealthInsurance,choice,V1,Distance,Reputation,Delivery,Payment.Method,Price
375,1,38,5,Vegitabe Vendor,4,0,0,12 + 6,1,0,0,0,1
376,1,38,5,Vegitabe Vendor,4,0,1,12 + 6,1,0,0,1,0
377,1,38,5,Vegitabe Vendor,4,0,0,12 + 7,0,1,0,0,1
378,1,38,5,Vegitabe Vendor,4,0,0,12 + 7,0,1,0,0,1
379,1,38,5,Vegitabe Vendor,4,0,1,12 + 7,1,0,0,1,0
380,1,38,5,Vegitabe Vendor,4,0,0,12 + 7,0,1,0,1,0
381,1,38,5,Vegitabe Vendor,4,0,1,12 + 8,1,1,1,1,1
382,1,38,5,Vegitabe Vendor,4,0,0,12 + 8,1,0,0,0,1
383,1,38,5,Vegitabe Vendor,4,0,0,12 + 8,0,0,1,0,0
384,1,38,5,Vegitabe Vendor,4,0,0,12 + 8,1,1,1,0,0
385,0,28,3,Driver,4,0,0,13 + 1,1,0,0,0,1
386,0,28,3,Driver,4,0,0,13 + 1,0,1,0,1,0
387,0,28,3,Driver,4,0,0,13 + 1,0,0,1,1,1
388,0,28,3,Driver,4,0,1,13 + 1,1,1,1,1,1
389,0,28,3,Driver,4,0,0,13 + 2,1,0,0,1,0
390,0,28,3,Driver,4,0,1,13 + 2,1,1,1,1,1
391,0,28,3,Driver,4,0,0,13 + 2,0,1,0,1,0
392,0,28,3,Driver,4,0,0,13 + 2,0,1,0,0,1
393,0,28,3,Driver,4,0,1,13 + 3,1,1,1,0,0
394,0,28,3,Driver,4,0,0,13 + 3,1,0,0,1,0
395,0,28,3,Driver,4,0,0,13 + 3,0,1,0,0,1
396,0,28,3,Driver,4,0,0,13 + 3,1,0,0,0,1
397,0,28,3,Driver,4,0,0,13 + 4,0,0,1,1,1
398,0,28,3,Driver,4,0,1,13 + 4,1,1,1,0,0
399,0,28,3,Driver,4,0,0,13 + 4,1,1,1,0,0
400,0,28,3,Driver,4,0,0,13 + 4,0,0,1,0,0
401,0,28,3,Driver,4,0,0,13 + 5,0,1,0,1,0
402,0,28,3,Driver,4,0,0,13 + 5,0,0,1,0,0
403,0,28,3,Driver,4,0,1,13 + 5,1,1,1,1,1
404,0,28,3,Driver,4,0,0,13 + 5,0,0,1,1,1
405,0,28,3,Driver,4,0,0,13 + 6,0,0,1,0,0
406,0,28,3,Driver,4,0,0,13 + 6,0,0,1,1,1
407,0,28,3,Driver,4,0,1,13 + 6,1,0,0,0,1
408,0,28,3,Driver,4,0,0,13 + 6,1,0,0,1,0
409,0,28,3,Driver,4,0,1,13 + 7,0,1,0,0,1
410,0,28,3,Driver,4,0,0,13 + 7,0,1,0,0,1
411,0,28,3,Driver,4,0,0,13 + 7,1,0,0,1,0
412,0,28,3,Driver,4,0,0,13 + 7,0,1,0,1,0
413,0,28,3,Driver,4,0,1,13 + 8,1,1,1,1,1
414,0,28,3,Driver,4,0,0,13 + 8,1,0,0,0,1
415,0,28,3,Driver,4,0,0,13 + 8,0,0,1,0,0
416,0,28,3,Driver,4,0,0,13 + 8,1,1,1,0,0
417,0,59,7,Retired,5,0,0,14 + 1,1,0,0,0,1
418,0,59,7,Retired,5,0,0,14 + 1,0,1,0,1,0
419,0,59,7,Retired,5,0,0,14 + 1,0,0,1,1,1
420,0,59,7,Retired,5,0,1,14 + 1,1,1,1,1,1
421,0,59,7,Retired,5,0,0,14 + 2,1,0,0,1,0
422,0,59,7,Retired,5,0,1,14 + 2,1,1,1,1,1
423,0,59,7,Retired,5,0,0,14 + 2,0,1,0,1,0
424,0,59,7,Retired,5,0,0,14 + 2,0,1,0,0,1
425,0,59,7,Retired,5,0,1,14 + 3,1,1,1,0,0
426,0,59,7,Retired,5,0,0,14 + 3,1,0,0,1,0
427,0,59,7,Retired,5,0,0,14 + 3,0,1,0,0,1
428,0,59,7,Retired,5,0,0,14 + 3,1,0,0,0,1
429,0,59,7,Retired,5,0,1,14 + 4,0,0,1,1,1
430,0,59,7,Retired,5,0,0,14 + 4,1,1,1,0,0
431,0,59,7,Retired,5,0,0,14 + 4,1,1,1,0,0
432,0,59,7,Retired,5,0,0,14 + 4,0,0,1,0,0
433,0,59,7,Retired,5,0,0,14 + 5,0,1,0,1,0
434,0,59,7,Retired,5,0,0,14 + 5,0,0,1,0,0
435,0,59,7,Retired,5,0,1,14 + 5,1,1,1,1,1
436,0,59,7,Retired,5,0,0,14 + 5,0,0,1,1,1
437,0,59,7,Retired,5,0,0,14 + 6,0,0,1,0,0
438,0,59,7,Retired,5,0,1,14 + 6,0,0,1,1,1
439,0,59,7,Retired,5,0,0,14 + 6,1,0,0,0,1
440,0,59,7,Retired,5,0,0,14 + 6,1,0,0,1,0
441,0,59,7,Retired,5,0,1,14 + 7,0,1,0,0,1
442,0,59,7,Retired,5,0,0,14 + 7,0,1,0,0,1
443,0,59,7,Retired,5,0,0,14 + 7,1,0,0,1,0
444,0,59,7,Retired,5,0,0,14 + 7,0,1,0,1,0
445,0,59,7,Retired,5,0,1,14 + 8,1,1,1,1,1
446,0,59,7,Retired,5,0,0,14 + 8,1,0,0,0,1
447,0,59,7,Retired,5,0,0,14 + 8,0,0,1,0,0
448,0,59,7,Retired,5,0,0,14 + 8,1,1,1,0,0
449,1,35,3,Assistant,4,0,1,15 + 1,1,0,0,0,1
450,1,35,3,Assistant,4,0,0,15 + 1,0,1,0,1,0
451,1,35,3,Assistant,4,0,0,15 + 1,0,0,1,1,1
452,1,35,3,Assistant,4,0,0,15 + 1,1,1,1,1,1
453,1,35,3,Assistant,4,0,0,15 + 2,1,0,0,1,0
454,1,35,3,Assistant,4,0,1,15 + 2,1,1,1,1,1
455,1,35,3,Assistant,4,0,0,15 + 2,0,1,0,1,0
456,1,35,3,Assistant,4,0,0,15 + 2,0,1,0,0,1
457,1,35,3,Assistant,4,0,0,15 + 3,1,1,1,0,0
458,1,35,3,Assistant,4,0,0,15 + 3,1,0,0,1,0
459,1,35,3,Assistant,4,0,1,15 + 3,0,1,0,0,1
460,1,35,3,Assistant,4,0,0,15 + 3,1,0,0,0,1
461,1,35,3,Assistant,4,0,0,15 + 4,0,0,1,1,1
462,1,35,3,Assistant,4,0,1,15 + 4,1,1,1,0,0
463,1,35,3,Assistant,4,0,0,15 + 4,1,1,1,0,0
464,1,35,3,Assistant,4,0,0,15 + 4,0,0,1,0,0
465,1,35,3,Assistant,4,0,0,15 + 5,0,1,0,1,0
466,1,35,3,Assistant,4,0,0,15 + 5,0,0,1,0,0
467,1,35,3,Assistant,4,0,1,15 + 5,1,1,1,1,1
468,1,35,3,Assistant,4,0,0,15 + 5,0,0,1,1,1
469,1,35,3,Assistant,4,0,0,15 + 6,0,0,1,0,0
470,1,35,3,Assistant,4,0,1,15 + 6,0,0,1,1,1
471,1,35,3,Assistant,4,0,0,15 + 6,1,0,0,0,1
472,1,35,3,Assistant,4,0,0,15 + 6,1,0,0,1,0
473,1,35,3,Assistant,4,0,1,15 + 7,0,1,0,0,1
474,1,35,3,Assistant,4,0,0,15 + 7,0,1,0,0,1
475,1,35,3,Assistant,4,0,0,15 + 7,1,0,0,1,0
476,1,35,3,Assistant,4,0,0,15 + 7,0,1,0,1,0
477,1,35,3,Assistant,4,0,1,15 + 8,1,1,1,1,1
478,1,35,3,Assistant,4,0,0,15 + 8,1,0,0,0,1
479,1,35,3,Assistant,4,0,0,15 + 8,0,0,1,0,0
480,1,35,3,Assistant,4,0,0,15 + 8,1,1,1,0,0
481,1,24,3,Priest,5,0,0,16 + 1,1,0,0,0,1
482,1,24,3,Priest,5,0,0,16 + 1,0,1,0,1,0
483,1,24,3,Priest,5,0,0,16 + 1,0,0,1,1,1
484,1,24,3,Priest,5,0,1,16 + 1,1,1,1,1,1
485,1,24,3,Priest,5,0,0,16 + 2,1,0,0,1,0
486,1,24,3,Priest,5,0,1,16 + 2,1,1,1,1,1
487,1,24,3,Priest,5,0,0,16 + 2,0,1,0,1,0
488,1,24,3,Priest,5,0,0,16 + 2,0,1,0,0,1
489,1,24,3,Priest,5,0,1,16 + 3,1,1,1,0,0
490,1,24,3,Priest,5,0,0,16 + 3,1,0,0,1,0
491,1,24,3,Priest,5,0,0,16 + 3,0,1,0,0,1
492,1,24,3,Priest,5,0,0,16 + 3,1,0,0,0,1
493,1,24,3,Priest,5,0,1,16 + 4,0,0,1,1,1
494,1,24,3,Priest,5,0,0,16 + 4,1,1,1,0,0
495,1,24,3,Priest,5,0,0,16 + 4,1,1,1,0,0
496,1,24,3,Priest,5,0,0,16 + 4,0,0,1,0,0
497,1,24,3,Priest,5,0,0,16 + 5,0,1,0,1,0
498,1,24,3,Priest,5,0,1,16 + 5,0,0,1,0,0
499,1,24,3,Priest,5,0,0,16 + 5,1,1,1,1,1
500,1,24,3,Priest,5,0,0,16 + 5,0,0,1,1,1
501,1,24,3,Priest,5,0,0,16 + 6,0,0,1,0,0
502,1,24,3,Priest,5,0,0,16 + 6,0,0,1,1,1
503,1,24,3,Priest,5,0,0,16 + 6,1,0,0,0,1
504,1,24,3,Priest,5,0,1,16 + 6,1,0,0,1,0
505,1,24,3,Priest,5,0,1,16 + 7,0,1,0,0,1
506,1,24,3,Priest,5,0,0,16 + 7,0,1,0,0,1
507,1,24,3,Priest,5,0,0,16 + 7,1,0,0,1,0
508,1,24,3,Priest,5,0,0,16 + 7,0,1,0,1,0
509,1,24,3,Priest,5,0,1,16 + 8,1,1,1,1,1
510,1,24,3,Priest,5,0,0,16 + 8,1,0,0,0,1
511,1,24,3,Priest,5,0,0,16 + 8,0,0,1,0,0
512,1,24,3,Priest,5,0,0,16 + 8,1,1,1,0,0
513,1,33,5,Factory Worker,5,0,0,17 + 1,1,0,0,0,1
514,1,33,5,Factory Worker,5,0,0,17 + 1,0,1,0,1,0
515,1,33,5,Factory Worker,5,0,0,17 + 1,0,0,1,1,1
516,1,33,5,Factory Worker,5,0,1,17 + 1,1,1,1,1,1
517,1,33,5,Factory Worker,5,0,0,17 + 2,1,0,0,1,0
518,1,33,5,Factory Worker,5,0,1,17 + 2,1,1,1,1,1
519,1,33,5,Factory Worker,5,0,0,17 + 2,0,1,0,1,0
520,1,33,5,Factory Worker,5,0,0,17 + 2,0,1,0,0,1
521,1,33,5,Factory Worker,5,0,0,17 + 3,1,1,1,0,0
522,1,33,5,Factory Worker,5,0,0,17 + 3,1,0,0,1,0
523,1,33,5,Factory Worker,5,0,1,17 + 3,0,1,0,0,1
524,1,33,5,Factory Worker,5,0,0,17 + 3,1,0,0,0,1
525,1,33,5,Factory Worker,5,0,0,17 + 4,0,0,1,1,1
526,1,33,5,Factory Worker,5,0,1,17 + 4,1,1,1,0,0
527,1,33,5,Factory Worker,5,0,0,17 + 4,1,1,1,0,0
528,1,33,5,Factory Worker,5,0,0,17 + 4,0,0,1,0,0
529,1,33,5,Factory Worker,5,0,0,17 + 5,0,1,0,1,0
530,1,33,5,Factory Worker,5,0,0,17 + 5,0,0,1,0,0
531,1,33,5,Factory Worker,5,0,1,17 + 5,1,1,1,1,1
532,1,33,5,Factory Worker,5,0,0,17 + 5,0,0,1,1,1
533,1,33,5,Factory Worker,5,0,0,17 + 6,0,0,1,0,0
534,1,33,5,Factory Worker,5,0,0,17 + 6,0,0,1,1,1
535,1,33,5,Factory Worker,5,0,1,17 + 6,1,0,0,0,1
536,1,33,5,Factory Worker,5,0,0,17 + 6,1,0,0,1,0
537,1,33,5,Factory Worker,5,0,0,17 + 7,0,1,0,0,1
538,1,33,5,Factory Worker,5,0,0,17 + 7,0,1,0,0,1
539,1,33,5,Factory Worker,5,0,0,17 + 7,1,0,0,1,0
540,1,33,5,Factory Worker,5,0,1,17 + 7,0,1,0,1,0
541,1,33,5,Factory Worker,5,0,1,17 + 8,1,1,1,1,1
542,1,33,5,Factory Worker,5,0,0,17 + 8,1,0,0,0,1
543,1,33,5,Factory Worker,5,0,0,17 + 8,0,0,1,0,0
544,1,33,5,Factory Worker,5,0,0,17 + 8,1,1,1,0,0
545,0,30,4,House Maid,3,0,0,18 + 1,1,0,0,0,1
546,0,30,4,House Maid,3,0,0,18 + 1,0,1,0,1,0
547,0,30,4,House Maid,3,0,0,18 + 1,0,0,1,1,1
548,0,30,4,House Maid,3,0,1,18 + 1,1,1,1,1,1
549,0,30,4,House Maid,3,0,0,18 + 2,1,0,0,1,0
550,0,30,4,House Maid,3,0,1,18 + 2,1,1,1,1,1
551,0,30,4,House Maid,3,0,0,18 + 2,0,1,0,1,0
552,0,30,4,House Maid,3,0,0,18 + 2,0,1,0,0,1
553,0,30,4,House Maid,3,0,0,18 + 3,1,1,1,0,0
554,0,30,4,House Maid,3,0,0,18 + 3,1,0,0,1,0
555,0,30,4,House Maid,3,0,1,18 + 3,0,1,0,0,1
556,0,30,4,House Maid,3,0,0,18 + 3,1,0,0,0,1
557,0,30,4,House Maid,3,0,1,18 + 4,0,0,1,1,1
558,0,30,4,House Maid,3,0,0,18 + 4,1,1,1,0,0
559,0,30,4,House Maid,3,0,0,18 + 4,1,1,1,0,0
560,0,30,4,House Maid,3,0,0,18 + 4,0,0,1,0,0
561,0,30,4,House Maid,3,0,0,18 + 5,0,1,0,1,0
562,0,30,4,House Maid,3,0,0,18 + 5,0,0,1,0,0
563,0,30,4,House Maid,3,0,1,18 + 5,1,1,1,1,1
564,0,30,4,House Maid,3,0,0,18 + 5,0,0,1,1,1
565,0,30,4,House Maid,3,0,0,18 + 6,0,0,1,0,0
566,0,30,4,House Maid,3,0,1,18 + 6,0,0,1,1,1
567,0,30,4,House Maid,3,0,0,18 + 6,1,0,0,0,1
568,0,30,4,House Maid,3,0,0,18 + 6,1,0,0,1,0
569,0,30,4,House Maid,3,0,0,18 + 7,0,1,0,0,1
570,0,30,4,House Maid,3,0,1,18 + 7,0,1,0,0,1
571,0,30,4,House Maid,3,0,0,18 + 7,1,0,0,1,0
572,0,30,4,House Maid,3,0,0,18 + 7,0,1,0,1,0
573,0,30,4,House Maid,3,0,1,18 + 8,1,1,1,1,1
574,0,30,4,House Maid,3,0,0,18 + 8,1,0,0,0,1
575,0,30,4,House Maid,3,0,0,18 + 8,0,0,1,0,0
576,0,30,4,House Maid,3,0,0,18 + 8,1,1,1,0,0
577,0,41,2,Watchman,2,0,0,19 + 1,1,0,0,0,1
578,0,41,2,Watchman,2,0,0,19 + 1,0,1,0,1,0
579,0,41,2,Watchman,2,0,0,19 + 1,0,0,1,1,1
580,0,41,2,Watchman,2,0,1,19 + 1,1,1,1,1,1
581,0,41,2,Watchman,2,0,0,19 + 2,1,0,0,1,0
582,0,41,2,Watchman,2,0,0,19 + 2,1,1,1,1,1
583,0,41,2,Watchman,2,0,0,19 + 2,0,1,0,1,0
584,0,41,2,Watchman,2,0,1,19 + 2,0,1,0,0,1
585,0,41,2,Watchman,2,0,0,19 + 3,1,1,1,0,0
586,0,41,2,Watchman,2,0,0,19 + 3,1,0,0,1,0
587,0,41,2,Watchman,2,0,1,19 + 3,0,1,0,0,1
588,0,41,2,Watchman,2,0,0,19 + 3,1,0,0,0,1
589,0,41,2,Watchman,2,0,0,19 + 4,0,0,1,1,1
590,0,41,2,Watchman,2,0,0,19 + 4,1,1,1,0,0
591,0,41,2,Watchman,2,0,1,19 + 4,1,1,1,0,0
592,0,41,2,Watchman,2,0,0,19 + 4,0,0,1,0,0
593,0,41,2,Watchman,2,0,0,19 + 5,0,1,0,1,0
594,0,41,2,Watchman,2,0,0,19 + 5,0,0,1,0,0
595,0,41,2,Watchman,2,0,1,19 + 5,1,1,1,1,1
596,0,41,2,Watchman,2,0,0,19 + 5,0,0,1,1,1
597,0,41,2,Watchman,2,0,0,19 + 6,0,0,1,0,0
598,0,41,2,Watchman,2,0,0,19 + 6,0,0,1,1,1
599,0,41,2,Watchman,2,0,1,19 + 6,1,0,0,0,1
600,0,41,2,Watchman,2,0,0,19 + 6,1,0,0,1,0
601,0,41,2,Watchman,2,0,1,19 + 7,0,1,0,0,1
602,0,41,2,Watchman,2,0,0,19 + 7,0,1,0,0,1
603,0,41,2,Watchman,2,0,0,19 + 7,1,0,0,1,0
604,0,41,2,Watchman,2,0,0,19 + 7,0,1,0,1,0
605,0,41,2,Watchman,2,0,1,19 + 8,1,1,1,1,1
606,0,41,2,Watchman,2,0,0,19 + 8,1,0,0,0,1
607,0,41,2,Watchman,2,0,0,19 + 8,0,0,1,0,0
608,0,41,2,Watchman,2,0,0,19 + 8,1,1,1,0,0
609,1,40,4,Real Estate Agent,5,0,0,20 + 1,1,0,0,0,1
610,1,40,4,Real Estate Agent,5,0,0,20 + 1,0,1,0,1,0
611,1,40,4,Real Estate Agent,5,0,0,20 + 1,0,0,1,1,1
612,1,40,4,Real Estate Agent,5,0,1,20 + 1,1,1,1,1,1
613,1,40,4,Real Estate Agent,5,0,0,20 + 2,1,0,0,1,0
614,1,40,4,Real Estate Agent,5,0,1,20 + 2,1,1,1,1,1
615,1,40,4,Real Estate Agent,5,0,0,20 + 2,0,1,0,1,0
616,1,40,4,Real Estate Agent,5,0,0,20 + 2,0,1,0,0,1
617,1,40,4,Real Estate Agent,5,0,1,20 + 3,1,1,1,0,0
618,1,40,4,Real Estate Agent,5,0,0,20 + 3,1,0,0,1,0
619,1,40,4,Real Estate Agent,5,0,0,20 + 3,0,1,0,0,1
620,1,40,4,Real Estate Agent,5,0,0,20 + 3,1,0,0,0,1
621,1,40,4,Real Estate Agent,5,0,0,20 + 4,0,0,1,1,1
622,1,40,4,Real Estate Agent,5,0,1,20 + 4,1,1,1,0,0
623,1,40,4,Real Estate Agent,5,0,0,20 + 4,1,1,1,0,0
624,1,40,4,Real Estate Agent,5,0,0,20 + 4,0,0,1,0,0
625,1,40,4,Real Estate Agent,5,0,0,20 + 5,0,1,0,1,0
626,1,40,4,Real Estate Agent,5,0,0,20 + 5,0,0,1,0,0
627,1,40,4,Real Estate Agent,5,0,1,20 + 5,1,1,1,1,1
628,1,40,4,Real Estate Agent,5,0,0,20 + 5,0,0,1,1,1
629,1,40,4,Real Estate Agent,5,0,0,20 + 6,0,0,1,0,0
630,1,40,4,Real Estate Agent,5,0,0,20 + 6,0,0,1,1,1
631,1,40,4,Real Estate Agent,5,0,1,20 + 6,1,0,0,0,1
632,1,40,4,Real Estate Agent,5,0,0,20 + 6,1,0,0,1,0
633,1,40,4,Real Estate Agent,5,0,0,20 + 7,0,1,0,0,1
634,1,40,4,Real Estate Agent,5,0,1,20 + 7,0,1,0,0,1
635,1,40,4,Real Estate Agent,5,0,0,20 + 7,1,0,0,1,0
636,1,40,4,Real Estate Agent,5,0,0,20 + 7,0,1,0,1,0
637,1,40,4,Real Estate Agent,5,0,0,20 + 8,1,1,1,1,1
638,1,40,4,Real Estate Agent,5,0,0,20 + 8,1,0,0,0,1
639,1,40,4,Real Estate Agent,5,0,0,20 + 8,0,0,1,0,0
640,1,40,4,Real Estate Agent,5,0,1,20 + 8,1,1,1,0,0
641,0,31,5,Pourakarmika,2,0,1,21 + 1,1,0,0,0,1
642,0,31,5,Pourakarmika,2,0,0,21 + 1,0,1,0,1,0
643,0,31,5,Pourakarmika,2,0,0,21 + 1,0,0,1,1,1
644,0,31,5,Pourakarmika,2,0,0,21 + 1,1,1,1,1,1
645,0,31,5,Pourakarmika,2,0,0,21 + 2,1,0,0,1,0
646,0,31,5,Pourakarmika,2,0,1,21 + 2,1,1,1,1,1
647,0,31,5,Pourakarmika,2,0,0,21 + 2,0,1,0,1,0
648,0,31,5,Pourakarmika,2,0,0,21 + 2,0,1,0,0,1
649,0,31,5,Pourakarmika,2,0,0,21 + 3,1,1,1,0,0
650,0,31,5,Pourakarmika,2,0,0,21 + 3,1,0,0,1,0
651,0,31,5,Pourakarmika,2,0,0,21 + 3,0,1,0,0,1
652,0,31,5,Pourakarmika,2,0,1,21 + 3,1,0,0,0,1
653,0,31,5,Pourakarmika,2,0,1,21 + 4,0,0,1,1,1
654,0,31,5,Pourakarmika,2,0,0,21 + 4,1,1,1,0,0
655,0,31,5,Pourakarmika,2,0,0,21 + 4,1,1,1,0,0
656,0,31,5,Pourakarmika,2,0,0,21 + 4,0,0,1,0,0
657,0,31,5,Pourakarmika,2,0,0,21 + 5,0,1,0,1,0
658,0,31,5,Pourakarmika,2,0,0,21 + 5,0,0,1,0,0
659,0,31,5,Pourakarmika,2,0,1,21 + 5,1,1,1,1,1
660,0,31,5,Pourakarmika,2,0,0,21 + 5,0,0,1,1,1
661,0,31,5,Pourakarmika,2,0,0,21 + 6,0,0,1,0,0
662,0,31,5,Pourakarmika,2,0,0,21 + 6,0,0,1,1,1
663,0,31,5,Pourakarmika,2,0,1,21 + 6,1,0,0,0,1
664,0,31,5,Pourakarmika,2,0,0,21 + 6,1,0,0,1,0
665,0,31,5,Pourakarmika,2,0,1,21 + 7,0,1,0,0,1
666,0,31,5,Pourakarmika,2,0,0,21 + 7,0,1,0,0,1
667,0,31,5,Pourakarmika,2,0,0,21 + 7,1,0,0,1,0
668,0,31,5,Pourakarmika,2,0,0,21 + 7,0,1,0,1,0
669,0,31,5,Pourakarmika,2,0,1,21 + 8,1,1,1,1,1
670,0,31,5,Pourakarmika,2,0,0,21 + 8,1,0,0,0,1
671,0,31,5,Pourakarmika,2,0,0,21 + 8,0,0,1,0,0
672,0,31,5,Pourakarmika,2,0,0,21 + 8,1,1,1,0,0
673,0,33,4,Pourakarmika,2,0,0,22 + 1,1,0,0,0,1
674,0,33,4,Pourakarmika,2,0,0,22 + 1,0,1,0,1,0
675,0,33,4,Pourakarmika,2,0,0,22 + 1,0,0,1,1,1
676,0,33,4,Pourakarmika,2,0,1,22 + 1,1,1,1,1,1
677,0,33,4,Pourakarmika,2,0,0,22 + 2,1,0,0,1,0
678,0,33,4,Pourakarmika,2,0,1,22 + 2,1,1,1,1,1
679,0,33,4,Pourakarmika,2,0,0,22 + 2,0,1,0,1,0
680,0,33,4,Pourakarmika,2,0,0,22 + 2,0,1,0,0,1
681,0,33,4,Pourakarmika,2,0,0,22 + 3,1,1,1,0,0
682,0,33,4,Pourakarmika,2,0,0,22 + 3,1,0,0,1,0
683,0,33,4,Pourakarmika,2,0,0,22 + 3,0,1,0,0,1
684,0,33,4,Pourakarmika,2,0,1,22 + 3,1,0,0,0,1
685,0,33,4,Pourakarmika,2,0,1,22 + 4,0,0,1,1,1
686,0,33,4,Pourakarmika,2,0,0,22 + 4,1,1,1,0,0
687,0,33,4,Pourakarmika,2,0,0,22 + 4,1,1,1,0,0
688,0,33,4,Pourakarmika,2,0,0,22 + 4,0,0,1,0,0
689,0,33,4,Pourakarmika,2,0,0,22 + 5,0,1,0,1,0
690,0,33,4,Pourakarmika,2,0,0,22 + 5,0,0,1,0,0
691,0,33,4,Pourakarmika,2,0,1,22 + 5,1,1,1,1,1
692,0,33,4,Pourakarmika,2,0,0,22 + 5,0,0,1,1,1
693,0,33,4,Pourakarmika,2,0,0,22 + 6,0,0,1,0,0
694,0,33,4,Pourakarmika,2,0,1,22 + 6,0,0,1,1,1
695,0,33,4,Pourakarmika,2,0,0,22 + 6,1,0,0,0,1
696,0,33,4,Pourakarmika,2,0,0,22 + 6,1,0,0,1,0
697,0,33,4,Pourakarmika,2,0,1,22 + 7,0,1,0,0,1
698,0,33,4,Pourakarmika,2,0,0,22 + 7,0,1,0,0,1
699,0,33,4,Pourakarmika,2,0,0,22 + 7,1,0,0,1,0
700,0,33,4,Pourakarmika,2,0,0,22 + 7,0,1,0,1,0
701,0,33,4,Pourakarmika,2,0,1,22 + 8,1,1,1,1,1
702,0,33,4,Pourakarmika,2,0,0,22 + 8,1,0,0,0,1
703,0,33,4,Pourakarmika,2,0,0,22 + 8,0,0,1,0,0
704,0,33,4,Pourakarmika,2,0,0,22 + 8,1,1,1,0,0
705,0,42,4,Pourakarmika,2,0,0,23 + 1,1,0,0,0,1
706,0,42,4,Pourakarmika,2,0,0,23 + 1,0,1,0,1,0
707,0,42,4,Pourakarmika,2,0,0,23 + 1,0,0,1,1,1
708,0,42,4,Pourakarmika,2,0,1,23 + 1,1,1,1,1,1
709,0,42,4,Pourakarmika,2,0,0,23 + 2,1,0,0,1,0
710,0,42,4,Pourakarmika,2,0,1,23 + 2,1,1,1,1,1
711,0,42,4,Pourakarmika,2,0,0,23 + 2,0,1,0,1,0
712,0,42,4,Pourakarmika,2,0,0,23 + 2,0,1,0,0,1
713,0,42,4,Pourakarmika,2,0,1,23 + 3,1,1,1,0,0
714,0,42,4,Pourakarmika,2,0,0,23 + 3,1,0,0,1,0
715,0,42,4,Pourakarmika,2,0,0,23 + 3,0,1,0,0,1
716,0,42,4,Pourakarmika,2,0,0,23 + 3,1,0,0,0,1
717,0,42,4,Pourakarmika,2,0,1,23 + 4,0,0,1,1,1
718,0,42,4,Pourakarmika,2,0,0,23 + 4,1,1,1,0,0
719,0,42,4,Pourakarmika,2,0,0,23 + 4,1,1,1,0,0
720,0,42,4,Pourakarmika,2,0,0,23 + 4,0,0,1,0,0
721,0,42,4,Pourakarmika,2,0,0,23 + 5,0,1,0,1,0
722,0,42,4,Pourakarmika,2,0,0,23 + 5,0,0,1,0,0
723,0,42,4,Pourakarmika,2,0,1,23 + 5,1,1,1,1,1
724,0,42,4,Pourakarmika,2,0,0,23 + 5,0,0,1,1,1
725,0,42,4,Pourakarmika,2,0,0,23 + 6,0,0,1,0,0
726,0,42,4,Pourakarmika,2,0,1,23 + 6,0,0,1,1,1
727,0,42,4,Pourakarmika,2,0,0,23 + 6,1,0,0,0,1
728,0,42,4,Pourakarmika,2,0,0,23 + 6,1,0,0,1,0
729,0,42,4,Pourakarmika,2,0,0,23 + 7,0,1,0,0,1
730,0,42,4,Pourakarmika,2,0,1,23 + 7,0,1,0,0,1
731,0,42,4,Pourakarmika,2,0,0,23 + 7,1,0,0,1,0
732,0,42,4,Pourakarmika,2,0,0,23 + 7,0,1,0,1,0
733,0,42,4,Pourakarmika,2,0,1,23 + 8,1,1,1,1,1
734,0,42,4,Pourakarmika,2,0,0,23 + 8,1,0,0,0,1
735,0,42,4,Pourakarmika,2,0,0,23 + 8,0,0,1,0,0
736,0,42,4,Pourakarmika,2,0,0,23 + 8,1,1,1,0,0
737,0,40,2,Pourakarmika,2,0,0,24 + 1,1,0,0,0,1
738,0,40,2,Pourakarmika,2,0,0,24 + 1,0,1,0,1,0
739,0,40,2,Pourakarmika,2,0,0,24 + 1,0,0,1,1,1
740,0,40,2,Pourakarmika,2,0,1,24 + 1,1,1,1,1,1
741,0,40,2,Pourakarmika,2,0,0,24 + 2,1,0,0,1,0
742,0,40,2,Pourakarmika,2,0,0,24 + 2,1,1,1,1,1
743,0,40,2,Pourakarmika,2,0,0,24 + 2,0,1,0,1,0
744,0,40,2,Pourakarmika,2,0,1,24 + 2,0,1,0,0,1
745,0,40,2,Pourakarmika,2,0,0,24 + 3,1,1,1,0,0
746,0,40,2,Pourakarmika,2,0,0,24 + 3,1,0,0,1,0
747,0,40,2,Pourakarmika,2,0,0,24 + 3,0,1,0,0,1
748,0,40,2,Pourakarmika,2,0,1,24 + 3,1,0,0,0,1
749,0,40,2,Pourakarmika,2,0,1,24 + 4,0,0,1,1,1
750,0,40,2,Pourakarmika,2,0,0,24 + 4,1,1,1,0,0
751,0,40,2,Pourakarmika,2,0,0,24 + 4,1,1,1,0,0
752,0,40,2,Pourakarmika,2,0,0,24 + 4,0,0,1,0,0
753,0,40,2,Pourakarmika,2,0,0,24 + 5,0,1,0,1,0
754,0,40,2,Pourakarmika,2,0,0,24 + 5,0,0,1,0,0
755,0,40,2,Pourakarmika,2,0,1,24 + 5,1,1,1,1,1
756,0,40,2,Pourakarmika,2,0,0,24 + 5,0,0,1,1,1
757,0,40,2,Pourakarmika,2,0,0,24 + 6,0,0,1,0,0
